,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
10,-0.41476586131557325,0.08601495853385253,-0.522402509134569,0,-0.2825117656616946,-0.2927268154084779,0.5048067934276615,1.127353312072237,-0.5381113633325563,-0.6128558007310623,-1.6624345939524192,0.45116148369719106,-0.00913309396574018,18.9
11,-0.417432493515113,0.08601495853385253,-0.522402509134569,0,-0.2825117656616946,-0.5007985281670273,-1.056603641561723,0.7626569872088531,-0.5381113633325563,-0.6128558007310623,-1.6624345939524192,0.3833595212674821,0.3408421631268076,21.7
12,-0.3571006435231614,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.3967626717877534,-0.24566610357179228,0.41319159934672417,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.45116148369719106,-0.7277298308647825,20.4
13,-0.3561776218247137,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.14187482365853016,0.5617146908304635,0.2977373361520259,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.27233380778883304,-0.4408648660348255,18.2
14,-0.35736741930673716,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.59616472984803,-0.4341735137185744,0.3149896629404844,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.43760109121124946,-0.6976090095576369,19.9
15,-0.30935453208040953,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.4210377049429178,-1.4016077695662112,0.3149896629404844,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.34469121456928875,-0.9686964013219465,23.1
16,-0.3397163177782511,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.3256715032619151,0.46212587037555986,0.20183884392190193,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.34363180890632433,0.1916723814152298,17.5
17,-0.337632765139438,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-1.2515906250374587,-1.1419654876659262,-0.01506098115152597,-0.6516533462178747,-0.6365630736624479,1.153661550471223,-0.6920431672074837,-0.23575641618140625,20.2
18,-0.346290033289147,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.7816953403910686,0.02820315267919323,-0.01506098115152597,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.3881268467508209,-0.29456373397154745,18.2
19,-0.2870826938785969,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-1.0539224979168371,1.0454318187542817,-0.014402854244064407,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.23578431241656805,1.1024686447503433,13.6
20,-0.33208000167792273,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.3690197767532801,0.728881639451195,0.08638458072720326,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.4048654562256552,0.07118909618664786,19.6
21,-0.2892574230510371,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.06211400043441917,0.8178002291430734,0.06974337178138776,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.45116148369719106,0.7725739351958927,15.2
22,-0.31672744930581503,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.632577279580776,1.1130099469201096,0.12535509546189605,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.4261595100512362,0.9389556147972677,14.5
23,-0.34353672710085054,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.44011094527911687,0.9031620752472763,0.2684506887699833,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.423934758159011,0.4254673277516449,15.6
24,-0.3333744833281848,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-1.0036385006668547,0.6043956138825652,0.29430567442026173,-0.6516533462178747,-0.6365630736624479,1.153661550471223,-0.5391709300417487,0.4555881490587905,13.9
25,-0.35235608686589664,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.632577279580776,0.7680058189156213,0.401204287817959,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.2390684699717571,0.21175292895332687,16.6
26,-0.3204037771925592,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.22683743970160508,0.7146546651004942,0.29374156564243753,-0.6516533462178747,-0.6365630736624479,1.153661550471223,-0.5078125224180084,0.5660311605183239,14.8
27,-0.3409781559782022,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,0.549963621263646,0.9138323060103021,0.2943526834850803,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.3562387362955984,-0.07654636070077993,18.4
28,-0.315149307328713,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,0.8603372594618157,0.6613035112853672,0.19295413067116968,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.27455855968105825,-0.19416099628106234,21.0
29,-0.30070064083935344,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.805970373546233,0.9031620752472763,0.19013358678204828,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.06204178369043844,1.3290919669660097,12.7
30,-0.2754965202906429,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.18348916621024003,1.1130099469201096,0.16286832918720914,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.23747936147731105,-0.0421225649211853,14.5
31,-0.2717515285946239,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.3950287408480982,0.47279610113858517,0.07590155927263598,-0.6516533462178747,-0.6365630736624479,1.153661550471223,-1.289442020553,2.0620319521065498,13.2
32,-0.2983469355083118,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.8267775448220888,0.9351727675363527,-0.01943282417966402,-0.6516533462178747,-0.6365630736624479,1.153661550471223,0.047210104408939184,0.7195039167023509,13.1
33,-0.24644384951389242,-0.4777805679905588,-0.48259837316278653,0,-0.1633503882296966,-0.14187482365853016,1.0027508957021805,-0.03231330793998466,-0.6516533462178747,-0.6365630736624479,1.153661550471223,-1.123009390901323,1.004934556708158,13.5
34,-0.4207655023554834,-0.4777805679905588,-0.8039799154534739,0,-0.4952999396474053,-0.4245055668222266,-0.018034513960583427,-0.22011452189064426,-0.5381113633325563,-0.8025139841821479,0.27970067806388565,0.45116148369719106,-0.5240557058355131,18.9
35,-0.4170205106594644,-0.4777805679905588,-0.8039799154534739,0,-0.4952999396474053,-0.584027213270447,-0.2598930779224928,-0.2118409264825552,-0.5381113633325563,-0.8025139841821479,0.27970067806388565,0.2462724284799138,-0.27591751125760017,20.0
36,-0.41896786131594554,-0.4777805679905588,-0.8039799154534739,0,-0.4952999396474053,-0.5684218348135568,-0.9676850518698447,0.049670501103807885,-0.5381113633325563,-0.8025139841821479,0.27970067806388565,0.45116148369719106,-0.6545792648331435,21.0
37,-0.4082844479745221,-0.4777805679905588,-0.8039799154534739,0,-0.4952999396474053,-0.36728584581362494,-1.3695970772771349,0.008819623776367766,-0.5381113633325563,-0.8025139841821479,0.27970067806388565,0.4144001071923334,-0.45951108874877256,24.7
38,-0.4248785770946638,2.904992591155909,-1.2477223201759364,0,-1.0996183537668234,0.723356715229103,-1.6683635386418465,0.7392464729291461,-0.7651953291031932,-0.9625380764690015,-0.15727975813978226,0.43770703177754583,-1.2928538115797978,30.8
39,-0.4242076979089628,2.904992591155909,-1.2477223201759364,0,-1.0996183537668234,1.467213088340917,-1.8817681539023545,0.7392464729291461,-0.7651953291031932,-0.9625380764690015,-0.15727975813978226,0.43760109121124946,-1.6284858204308474,34.9
40,-0.41364360200660694,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,1.0267946296686536,-2.3405880767124465,0.8895814622193117,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.32943577302260424,-1.2182689207240092,26.6
41,-0.4120609574846344,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-0.015297865063746906,-2.2089885639684668,0.8895814622193117,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.3078238974981342,-1.07913941278148,25.3
42,-0.41005057119996663,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,0.057527234401746535,-2.212545307556142,0.8895814622193117,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.4253119855208644,-0.8453444664450648,24.7
43,-0.4141782792099761,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-0.18869095902920396,-1.0210362056849718,0.8895814622193117,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.3716001184085792,-0.5427019285494601,21.2
44,-0.4086930539215179,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-0.8597222326755244,-1.2415543081208302,0.5978902150193505,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.45116148369719106,-0.4480364901555743,19.3
45,-0.40678622616887106,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-0.6793934149514498,-1.2593380260592058,0.5978902150193505,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.45116148369719106,0.11708749055944102,20.0
46,-0.40218124840259106,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-0.25631426567573196,0.5972821267072149,0.8747736068014247,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.4070902081178804,0.7840485337890912,16.6
47,-0.3994121833072479,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-1.3504246885977702,0.945842998299378,0.9596719778639758,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.45116148369719106,2.506672647592983,14.4
48,-0.4032506028093293,-0.4777805679905588,-0.6639283259231286,0,-0.9293878145782547,-0.9984367078478906,-0.2385526163964419,1.0620107119742601,-0.7651953291031932,-1.0751476228930836,-0.3514932853414138,0.45116148369719106,0.41112407951014684,19.4
49,-0.41800093980501074,0.4693959165704522,-0.8511551877163271,0,-1.0059915572131106,-0.3724876386325889,-0.8183018211874888,1.4037666132061242,-0.6516533462178747,-1.0158794405646194,-0.8855804851458966,0.4369654478134709,0.01668475286895591,19.7
50,-0.42310682568813124,0.4693959165704522,-0.8511551877163271,0,-1.0059915572131106,-0.10893013580509298,-0.20298518051969056,1.4037666132061242,-0.6516533462178747,-1.0158794405646194,-0.8855804851458966,0.4201208977723403,-0.5599138264392577,20.5
51,-0.42195529983750685,0.4693959165704522,-0.8511551877163271,0,-1.0059915572131106,0.5777065162981192,-1.6932607437555722,1.4037666132061242,-0.6516533462178747,-1.0158794405646194,-0.8855804851458966,0.45116148369719106,-1.1551586284614184,25.0
52,-0.4223819159639845,0.4693959165704522,-0.8511551877163271,0,-1.0059915572131106,-0.31180005574467845,-1.682590512992547,1.4037666132061242,-0.6516533462178747,-1.0158794405646194,-0.8855804851458966,0.45116148369719106,-0.7033463088542362,23.4
53,-0.4264578447079835,2.904992591155909,-1.0929284580634497,0,-1.252825839036535,-0.5025324591066824,-0.7507236930216613,1.6411623905405,-0.7651953291031932,0.3235814800586734,1.2022149322716316,0.45116148369719106,0.2103186041291771,18.9
54,-0.42651300088264676,3.581547222985203,-1.5027636358469867,0,-1.3124065277525336,1.8573475497631962,-1.6648067950541712,2.288430204029019,-0.5381113633325563,-1.1166353505230087,-0.3514932853414138,0.44088524876643853,-1.2225718951964586,35.4
55,-0.42567552753673815,3.3560290123754384,-1.5735265442412665,0,-1.252825839036535,0.3557633560223332,-1.1739761799550024,2.5192447122887787,-0.8787373119885117,-0.6010021642653693,-0.6428135761438585,0.45116148369719106,-1.0848767120780791,24.7
56,-0.4263767989003149,4.032583644204732,-1.4880213632648451,0,-1.2443143120771065,1.1065554528927646,-1.003252487746596,2.1136505010331357,-0.5381113633325563,-0.9388308035376158,-1.7109879757528268,0.4087852571786228,-1.34592383007334,31.6
57,-0.4106032585828176,0.6498104850582639,-0.9263407778852494,0,-0.8868301797811126,-0.05691220761545678,-1.4051645131538861,1.8739042704578257,-0.19748541467660086,-0.7728798930179158,0.5224675870659238,0.3852664514608177,-0.9285353062457524,23.3
58,-0.41636313910837486,0.6498104850582639,-0.9263407778852494,0,-0.8868301797811126,-0.43490915246015444,-0.7649506673723618,1.4589082462384457,-0.19748541467660086,-0.7728798930179158,0.5224675870659238,0.45116148369719106,-0.590034647746403,19.6
59,-0.41118070996245626,0.6498104850582639,-0.9263407778852494,0,-0.8868301797811126,-0.7574203072359056,-0.08916938571408613,1.5968328424164766,-0.19748541467660086,-0.7728798930179158,0.5224675870659238,0.4321981223301321,-0.02634499185553749,18.7
60,-0.40866041047120694,0.6498104850582639,-0.9263407778852494,0,-0.8868301797811126,-0.36728584581362494,0.8782648701335508,1.4055529576692343,-0.19748541467660086,-0.7728798930179158,0.5224675870659238,0.2517813379273275,0.15868291045978467,16.0
61,-0.4155763193922591,0.6498104850582639,-0.9263407778852494,0,-0.8868301797811126,0.482340314617118,-0.03226148831128417,1.5968798514812956,-0.19748541467660086,-0.7728798930179158,0.5224675870659238,0.45116148369719106,-0.9471815289596995,22.2
62,-0.4137494118110632,0.6498104850582639,-0.9263407778852494,0,-0.8868301797811126,1.012923182151417,-0.9001069237040171,1.951986327121667,-0.19748541467660086,-0.7728798930179158,0.5224675870659238,0.4371773289460636,-0.5498735526702091,25.0
63,-0.4257925937033705,0.31153316914361706,-1.47917599971556,0,-1.2009055245840212,1.6059275635132833,-0.3274712060883203,2.5358389121697753,-0.7651953291031932,-1.1759035328514729,-0.011619612738559049,0.4123872364327014,-0.7578506521719279,33.0
64,-0.4239544297599985,3.1305108017656735,-1.185804775330942,0,-1.3549641625496758,0.19450777863445765,-1.8106332821488518,1.3082441934945497,-0.6516533462178747,-0.45875852667705513,-1.2254541577487497,0.45116148369719106,-1.2426524427345553,23.5
65,-0.4230595489669912,3.1305108017656735,-1.185804775330942,0,-1.3549641625496758,-0.6776594840117947,-1.3375863849880587,1.3082441934945497,-0.6516533462178747,-0.45875852667705513,-1.2254541577487497,0.45116148369719106,-0.443733515683125,19.4
66,-0.4214724019001482,0.08601495853385253,-0.7877634156131181,0,-1.2613373659959635,-0.5198717685032278,-1.682590512992547,1.2548889049253384,-0.6516533462178747,-0.4113439808142837,0.13404053266266244,0.44385158462273805,-0.7506790280511791,22.0
67,-0.4127318366703355,0.08601495853385253,-0.7877634156131181,0,-1.2613373659959635,-1.0123081553651272,-1.1348520004905762,1.2548889049253384,-0.6516533462178747,-0.4113439808142837,0.13404053266266244,0.45116148369719106,-0.03495094080043627,17.4
68,-0.4135625561989384,0.08601495853385253,-0.7877634156131181,0,-1.2613373659959635,-0.5077342519256464,-1.270008256822231,1.2548889049253384,-0.6516533462178747,-0.4113439808142837,0.13404053266266244,0.45116148369719106,-0.651710615184844,20.9
69,-0.41805384470723883,-0.4777805679905588,-0.0889796952196053,0,-1.2272912581582498,0.4147170079705885,-2.2089885639684668,0.6857501571654792,-0.6516533462178747,-0.6484167101281408,0.27970067806388565,0.31163775788480547,-0.9486158537838495,24.2
70,-0.41011810937302373,-0.4777805679905588,-0.0889796952196053,0,-1.2272912581582498,-0.37595550051189763,-1.821303512911877,0.6857501571654792,-0.6516533462178747,-0.6484167101281408,0.27970067806388565,0.23970411336953565,-0.4953692093525172,21.7
71,-0.4176733796656835,-0.4777805679905588,-0.0889796952196053,0,-1.2272912581582498,-0.1956266827878215,-2.1663076409163655,0.6857501571654792,-0.6516533462178747,-0.6484167101281408,0.27970067806388565,0.38770308448563556,-1.1207348326818236,22.8
72,-0.40599490390788473,-0.4777805679905588,-0.0889796952196053,0,-1.2272912581582498,0.11648088635000181,-2.223215538319167,0.6857501571654792,-0.6516533462178747,-0.6484167101281408,0.27970067806388565,0.2421407463943535,-0.831001218203567,23.4
73,-0.41910068638962467,-0.4777805679905588,0.20881421093965535,0,-1.0230146111319676,0.16503095266032924,-2.230329025494518,0.1988302637735058,-0.5381113633325563,-0.09722261447342301,0.03693376906184754,0.43018525157050014,-0.9400099048389506,24.1
74,-0.41728165826195207,-0.4777805679905588,0.20881421093965535,0,-1.0230146111319676,0.18757205487583856,-0.8431990263012149,0.3168700255332321,-0.5381113633325563,-0.09722261447342301,0.03693376906184754,0.3063407295699844,-0.6301957428225972,21.4
75,-0.4165601254464582,-0.4777805679905588,0.20881421093965535,0,-1.0230146111319676,0.1754345382982571,0.20604033206295,0.10514119758986001,-0.5381113633325563,-0.09722261447342301,0.03693376906184754,0.20495560762430998,-0.1955953211052121,20.0
76,-0.41818779541713547,-0.4777805679905588,0.20881421093965535,0,-1.0230146111319676,-0.06558186231372948,-0.814745077599814,0.12314566941541742,-0.5381113633325563,-0.09722261447342301,0.03693376906184754,0.34585656079854893,-0.43943054121067576,20.8
77,-0.42163336787926775,-0.4777805679905588,0.20881421093965535,0,-1.0230146111319676,0.09393978413449248,-0.5337623341734781,0.5573213920808227,-0.5381113633325563,-0.09722261447342301,0.03693376906184754,0.33992388908594934,-0.14252530261167015,21.2
78,-0.41854799900677364,-0.4777805679905588,0.20881421093965535,0,-1.0230146111319676,-0.5268074922618469,-1.1419654876659262,0.3168700255332321,-0.5381113633325563,-0.09722261447342301,0.03693376906184754,0.44226247612829195,-0.6072465456362006,20.3
79,-0.4233589682008779,0.6498104850582639,-0.9661449138570317,0,-1.11664140768568,0.9522355992635081,-1.2522245388838555,0.7390584366698715,-0.6516533462178747,-0.7906603477164551,0.18259391446307074,0.45116148369719106,-1.1537243036372689,28.0
80,-0.4229661211609288,0.6498104850582639,-0.9661449138570317,0,-1.11664140768568,0.7649710577808129,0.06021384496826965,0.7390584366698715,-0.6516533462178747,-0.7906603477164551,0.18259391446307074,0.43770703177754583,-0.8768996125763602,23.9
81,-0.423870007043677,0.6498104850582639,-0.9661449138570317,0,-1.11664140768568,0.2153149499103118,-1.2984622055236321,0.7390584366698715,-0.6516533462178747,-0.7906603477164551,0.18259391446307074,0.45116148369719106,-0.9486158537838495,24.8
82,-0.4239915757551799,0.6498104850582639,-0.9661449138570317,0,-1.11664140768568,-0.01876572694305568,-0.7827343853107375,0.7390584366698715,-0.6516533462178747,-0.7906603477164551,0.18259391446307074,0.3848426891956318,-0.8353041926760164,22.9
83,-0.42229411633901015,-0.4777805679905588,-1.0206913224109557,0,-0.9208762876188263,0.3661669416602611,-0.7364967186709609,0.4469911169513612,-0.7651953291031932,-0.9921721676332337,-0.06017299453896736,0.45116148369719106,-0.5326616547804118,23.9
84,-0.42153318625589964,-0.4777805679905588,-1.0206913224109557,0,-0.9208762876188263,0.7840442981170135,-0.44840048806927485,0.28636114246590355,-0.7651953291031932,-0.9921721676332337,-0.06017299453896736,0.4024288232008379,-0.9758680254426954,26.6
85,-0.4221489092669373,-0.4777805679905588,-1.0206913224109557,0,-0.9208762876188263,-0.2823232297705516,-0.8396422827135397,0.2814251906599411,-0.7651953291031932,-0.9921721676332337,-0.06017299453896736,0.4415208921642171,-0.06794041175588139,22.5
86,-0.4199392853717509,-0.4777805679905588,-1.0206913224109557,0,-0.9208762876188263,-0.09852655016716512,-0.42350328295554907,-0.03804841384786462,-0.7651953291031932,-0.9921721676332337,-0.06017299453896736,0.4326218845953174,-0.7019119840300865,22.2
87,-0.42161760897222106,-0.4777805679905588,-1.1799078662980853,0,-0.5804152092416897,1.4377362623667884,0.6257360754086159,-0.1912509560919697,-0.8787373119885117,-0.8558553482777658,-0.40004666714182036,0.45116148369719106,-1.1236034823301233,23.6
88,-0.4220205867381287,-0.4777805679905588,-1.1799078662980853,0,-0.5804152092416897,1.5625792900219182,-0.19942843693201537,-0.1946356087589153,-0.8787373119885117,-0.8558553482777658,-0.40004666714182036,0.44226247612829195,-1.0949169858471275,28.7
89,-0.42271622992061736,-0.4777805679905588,-1.1799078662980853,0,-0.5804152092416897,0.4147170079705885,-0.09272612930176156,-0.346098815604729,-0.8787373119885117,-0.8558553482777658,-0.40004666714182036,0.4011575364052808,-0.6488419655365443,22.6
90,-0.42356270835626697,-0.4777805679905588,-1.1799078662980853,0,-0.5804152092416897,0.39390983669473434,0.18469987053689937,-0.3461928337343664,-0.8787373119885117,-0.8558553482777658,-0.40004666714182036,0.4156713939878905,-0.7363357798096813,22.0
91,-0.4232576609412922,0.7851214114241226,0.534618435004985,0,-0.7932033832273999,0.4580652814619535,-0.5373190777611532,-0.0764548198047328,-0.6516533462178747,-0.8558553482777658,-0.20583313994019056,0.4311387166671677,-0.7420730791062803,22.9
92,-0.42475250583829044,0.7851214114241226,0.534618435004985,0,-0.7932033832273999,0.057527234401746535,-1.4158347439169117,-0.0764548198047328,-0.6516533462178747,-0.8558553482777658,-0.20583313994019056,0.44512287141829515,-1.0217664198154885,25.0
93,-0.42315522804548883,0.7851214114241226,0.534618435004985,0,-0.7932033832273999,0.12341661010861936,0.30562915251785366,-0.10038243379744512,-0.6516533462178747,-0.8558553482777658,-0.20583313994019056,0.45116148369719106,-0.39353214683788257,20.6
94,-0.4142514455641213,-0.4777805679905588,-1.2565676837252215,0,-0.95492239545654,0.7753746434187407,-0.3879358470787977,-0.15669929345023376,-0.8787373119885117,-0.8202944388806872,-0.3029399035410055,0.03884079967152234,-0.9586561275528979,28.4
95,-0.4150393909164547,-0.4777805679905588,-1.2565676837252215,0,-0.95492239545654,-0.02570145070167322,0.03175989626686816,-0.15669929345023376,-0.8787373119885117,-0.8202944388806872,-0.3029399035410055,0.39744961658490585,-0.2859577850266487,21.4
96,-0.42026684551107807,-0.4777805679905588,-1.2565676837252215,0,-0.95492239545654,2.1469140166855114,-0.22076889845806624,-0.15669929345023376,-0.8787373119885117,-0.8202944388806872,-0.3029399035410055,0.45116148369719106,-1.024635069463788,33.2
97,-0.4112550019528191,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,0.9522355992635081,0.3981044857974075,-0.4939423244595036,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.42849020250975717,-0.5613481512634074,27.5
98,-0.41512043672412324,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,1.0458678700048543,0.09222453725734557,-0.45713422670647064,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.4371773289460636,-0.8123549954896199,26.5
99,-0.40223865584968965,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,0.39390983669473434,0.5937253831195399,-0.5236050443600958,-0.5381113633325563,-0.180198069733273,1.1051081686708148,-3.0035603832290856,-0.3877948475412833,18.6
100,-0.4041691219629065,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,-0.07078365513269341,0.6648602548730427,-0.5236050443600958,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.42541792608716134,0.015250428044806159,19.3
101,-0.41227482836598206,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,-0.01876572694305568,0.7573355881525959,-0.6616706677325835,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.40656050528639814,-0.14395962743581991,20.1
102,-0.4130605224458802,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,-0.5666879038739017,0.9956374085268301,-0.8093261403280834,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.42096842230271153,0.449850849762191,19.5
103,-0.4087178179183055,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,-0.5926968679687198,0.8249137163184237,-0.7603897038518289,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.4381307940427317,0.7639679862509942,19.5
104,-0.41322373969743503,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,-0.0881229645292388,0.5866118959441896,-0.8020397352811868,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.35359022213818786,0.10848154161454225,20.4
105,-0.4135783151059851,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,0.5135510715309001,1.0098643828775304,-0.6560765890191594,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.4335753496919855,-0.1525655763807187,19.8
106,-0.3983135623588516,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,0.08873799131552856,0.8000165112046976,-0.6033324182925912,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.39109318260712095,0.317892965940411,19.4
107,-0.4158397182671819,-0.4777805679905588,-0.42068082831779174,0,-0.31655787349940834,0.02978433936727328,-0.5088651290597522,-0.4939423244595036,-0.5381113633325563,-0.180198069733273,1.1051081686708148,0.41503575059011194,-0.04785986421778432,21.7
108,-0.41663779434547393,-0.4777805679905588,-0.20691787587673838,0,-0.08674664559484076,0.9314284279876525,0.4585691267878844,-0.5410924164726478,-0.4245693804472378,0.10428920544335554,-0.40004666714182036,0.4372832695123599,-0.4552081142763233,22.8
109,-0.4141107410369189,-0.4777805679905588,-0.20691787587673838,0,-0.08674664559484076,-0.4591841856153174,0.8604811521951751,-0.6934487955500166,-0.4245693804472378,0.10428920544335554,-0.40004666714182036,0.43050307326938914,0.41255840433429686,18.8
110,-0.4029860782981888,-0.4777805679905588,-0.20691787587673838,0,-0.08674664559484076,-0.14881054741714925,0.9493997418870534,-0.6019691554128492,-0.4245693804472378,0.10428920544335554,-0.40004666714182036,0.45116148369719106,0.5387789888594778,18.7
111,-0.4119697809510072,-0.4777805679905588,-0.20691787587673838,0,-0.08674664559484076,0.13208626480689206,0.5510444600674382,-0.7390005793593257,-0.4245693804472378,0.10428920544335554,-0.40004666714182036,0.3647139815993121,-0.41361269437597964,18.5
